codigo,coordenada_e,coordenada_n,motivo
FHV-P-7118,6508735207,71911232816,"X fora do range (200000-800000): 6508735207; Y fora do range (7000000-7500000): 71911232816"
FHV-P-7119,6510928544,71911139599,"X fora do range (200000-800000): 6510928544; Y fora do range (7000000-7500000): 71911139599"
FHV-P-7120,6512857365,71912009441,"X fora do range (200000-800000): 6512857365; Y fora do range (7000000-7500000): 71912009441"
FHV-P-7121,6512384222,71911998005,"X fora do range (200000-800000): 6512384222; Y fora do range (7000000-7500000): 71911998005"
FHV-P-7122,6511280664,71912028331,"X fora do range (200000-800000): 6511280664; Y fora do range (7000000-7500000): 71912028331"
FHV-P-7123,6510992849,71912190782,"X fora do range (200000-800000): 6510992849; Y fora do range (7000000-7500000): 71912190782"
FHV-P-7124,6510887315,71912212807,"X fora do range (200000-800000): 6510887315; Y fora do range (7000000-7500000): 71912212807"
FHV-P-7126,6507808132,71917597208,"X fora do range (200000-800000): 6507808132; Y fora do range (7000000-7500000): 71917597208"
FHV-P-7127,6507744354,71917230952,"X fora do range (200000-800000): 6507744354; Y fora do range (7000000-7500000): 71917230952"
FHV-P-7128,6507674719,71916839032,"X fora do range (200000-800000): 6507674719; Y fora do range (7000000-7500000): 71916839032"
FHV-P-7129,6507605730,71916447006,"X fora do range (200000-800000): 6507605730; Y fora do range (7000000-7500000): 71916447006"
FHV-P-7130,6507534291,71916003290,"X fora do range (200000-800000): 6507534291; Y fora do range (7000000-7500000): 71916003290"
FHV-P-7131,6507497019,71915697479,"X fora do range (200000-800000): 6507497019; Y fora do range (7000000-7500000): 71915697479"
FHV-P-7132,6507461558,71915318339,"X fora do range (200000-800000): 6507461558; Y fora do range (7000000-7500000): 71915318339"
FHV-P-7133,6507439796,71914935405,"X fora do range (200000-800000): 6507439796; Y fora do range (7000000-7500000): 71914935405"
FHV-P-7134,6505912365,71913531848,"X fora do range (200000-800000): 6505912365; Y fora do range (7000000-7500000): 71913531848"
FHV-P-7135,6506992471,71911799811,"X fora do range (200000-800000): 6506992471; Y fora do range (7000000-7500000): 71911799811"
FHV-P-7136,6507222957,71911288345,"X fora do range (200000-800000): 6507222957; Y fora do range (7000000-7500000): 71911288345"
FHV-P-7137,6507425805,71911264483,"X fora do range (200000-800000): 6507425805; Y fora do range (7000000-7500000): 71911264483"
FHV-P-7138,6507422098,71911411685,"X fora do range (200000-800000): 6507422098; Y fora do range (7000000-7500000): 71911411685"
FHV-P-7139,6507441966,71912154907,"X fora do range (200000-800000): 6507441966; Y fora do range (7000000-7500000): 71912154907"
FHV-P-7140,6507439674,71914057324,"X fora do range (200000-800000): 6507439674; Y fora do range (7000000-7500000): 71914057324"
FHV-P-7153,6510888053,71912283797,"X fora do range (200000-800000): 6510888053; Y fora do range (7000000-7500000): 71912283797"
FHV-P-7154,6510033228,71912334481,"X fora do range (200000-800000): 6510033228; Y fora do range (7000000-7500000): 71912334481"
FHV-P-7155,6509401107,71912329585,"X fora do range (200000-800000): 6509401107; Y fora do range (7000000-7500000): 71912329585"
FHV-P-7156,6508767078,71912353147,"X fora do range (200000-800000): 6508767078; Y fora do range (7000000-7500000): 71912353147"
FHV-P-7159,6507744252,71912227421,"X fora do range (200000-800000): 6507744252; Y fora do range (7000000-7500000): 71912227421"
FHV-P-7160,6508501643,71912312976,"X fora do range (200000-800000): 6508501643; Y fora do range (7000000-7500000): 71912312976"
FHV-P-7161,6508765221,71912303181,"X fora do range (200000-800000): 6508765221; Y fora do range (7000000-7500000): 71912303181"
FHV-P-7162,6507723113,71911411466,"X fora do range (200000-800000): 6507723113; Y fora do range (7000000-7500000): 71911411466"
FHV-P-7163,6507742896,71912151543,"X fora do range (200000-800000): 6507742896; Y fora do range (7000000-7500000): 71912151543"
FHV-P-7171,6507727186,7191125.03,"X fora do range (200000-800000): 6507727186"
FHV-P-7179,6513502917,71921956651,"X fora do range (200000-800000): 6513502917; Y fora do range (7000000-7500000): 71921956651"
FHV-P-7185,6509400372,71912279578,"X fora do range (200000-800000): 6509400372; Y fora do range (7000000-7500000): 71912279578"
FHV-P-7186,6510033615,71912284482,"X fora do range (200000-800000): 6510033615; Y fora do range (7000000-7500000): 71912284482"
FHV-P-7187,651068555,71912254916,"X fora do range (200000-800000): 651068555; Y fora do range (7000000-7500000): 71912254916"
